  1.228893E-02 1.500E+02
  6.358361E-02 3.363E+00
  1.135644E-01 8.123E-01
  1.622851E-01 3.248E-01
  2.097878E-01 1.641E-01
  2.561126E-01 9.472E-02
  3.012982E-01 5.944E-02
  3.453818E-01 3.959E-02
  3.883987E-01 2.765E-02
  4.303832E-01 2.012E-02
  4.713680E-01 1.518E-02
  5.113846E-01 1.180E-02
  5.504633E-01 9.408E-03
  5.886331E-01 7.640E-03
  6.259221E-01 6.289E-03
  6.623571E-01 5.226E-03
  6.979639E-01 4.374E-03
  7.327676E-01 3.682E-03
  7.667921E-01 3.119E-03
  8.000604E-01 2.658E-03
  8.325948E-01 2.282E-03
  8.644168E-01 1.976E-03
  8.955470E-01 1.726E-03
  9.260052E-01 1.522E-03
  9.849822E-01 1.215E-03
  1.041493E+00 1.002E-03
  1.121930E+00 7.781E-04
  1.197541E+00 6.164E-04
  1.291498E+00 4.542E-04
  1.357259E+00 3.625E-04
  1.419320E+00 2.924E-04
  1.477955E+00 2.401E-04
  1.551230E+00 1.913E-04
  1.619379E+00 1.593E-04
  1.698062E+00 1.342E-04
  1.783987E+00 1.168E-04
  1.873993E+00 1.065E-04
  1.954457E+00 1.036E-04
  2.026680E+00 1.070E-04
  2.100520E+00 1.178E-04
  2.166362E+00 1.349E-04
  2.225322E+00 1.584E-04
  2.271998E+00 1.857E-04
  2.308779E+00 2.174E-04
  2.337375E+00 2.535E-04
  2.359015E+00 2.937E-04
  2.374569E+00 3.350E-04
  2.389575E+00 3.933E-04
  2.399286E+00 4.482E-04
  2.408772E+00 5.257E-04
  2.413432E+00 5.780E-04
  2.418039E+00 6.443E-04
  2.422593E+00 7.310E-04
  2.427095E+00 8.486E-04
  2.431545E+00 1.016E-03
  2.435945E+00 1.270E-03
  2.440295E+00 1.688E-03
  2.444596E+00 2.454E-03
  2.448848E+00 4.069E-03
  2.453053E+00 7.808E-03
  2.457211E+00 1.192E-02
  2.461323E+00 6.750E-03
  2.465390E+00 2.856E-03
  2.469411E+00 1.442E-03
  2.473388E+00 8.786E-04
  2.477322E+00 6.220E-04
  2.481213E+00 4.947E-04
  2.485062E+00 4.293E-04
  2.488868E+00 3.967E-04
  2.492634E+00 3.830E-04
  2.496359E+00 3.811E-04
  2.503691E+00 3.986E-04
  2.514398E+00 4.567E-04
  2.524771E+00 5.433E-04
  2.534823E+00 6.610E-04
  2.544568E+00 8.224E-04
  2.550899E+00 9.655E-04
  2.557103E+00 1.150E-03
  2.563183E+00 1.396E-03
  2.569141E+00 1.735E-03
  2.572076E+00 1.956E-03
  2.574982E+00 2.224E-03
  2.577859E+00 2.555E-03
  2.580708E+00 2.971E-03
  2.583529E+00 3.505E-03
  2.586322E+00 4.207E-03
  2.589088E+00 5.157E-03
  2.591828E+00 6.492E-03
  2.594540E+00 8.455E-03
  2.597227E+00 1.151E-02
  2.599888E+00 1.667E-02
  2.602523E+00 2.638E-02
  2.605133E+00 4.769E-02
  2.607718E+00 1.056E-01
  2.610279E+00 2.638E-01
  2.612816E+00 2.304E-01
  2.615328E+00 8.638E-02
  2.617817E+00 3.845E-02
  2.620283E+00 2.076E-02
  2.622725E+00 1.270E-02
