  1.269261E-02 6.768E+01
  1.270258E-02 6.117E+01
  6.398726E-02 2.563E+00
  1.139681E-01 8.074E-01
  1.626888E-01 3.953E-01
  2.101914E-01 2.373E-01
  2.565163E-01 1.598E-01
  3.017019E-01 1.152E-01
  3.457854E-01 8.678E-02
  3.888024E-01 6.754E-02
  4.307869E-01 5.404E-02
  4.717717E-01 4.437E-02
  5.117883E-01 3.731E-02
  5.508670E-01 3.205E-02
  5.890368E-01 2.801E-02
  6.263258E-01 2.481E-02
  6.983676E-01 1.995E-02
  7.671958E-01 1.629E-02
  8.329985E-01 1.343E-02
  8.959507E-01 1.121E-02
  9.562145E-01 9.541E-03
  1.041897E+00 7.819E-03
  1.122334E+00 6.711E-03
  1.291902E+00 5.075E-03
  1.497186E+00 3.387E-03
  1.603200E+00 2.731E-03
  1.698466E+00 2.322E-03
  1.824227E+00 1.982E-03
  2.065082E+00 1.463E-03
  2.343288E+00 7.227E-04
  2.485465E+00 3.802E-04
  2.521754E+00 2.734E-04
  2.544972E+00 1.893E-04
  2.560562E+00 1.228E-04
  2.578263E+00 4.047E-05
  2.581112E+00 2.820E-05
  2.583933E+00 1.721E-05
  2.586726E+00 8.159E-06
  2.589492E+00 1.984E-06
  2.592231E+00 5.152E-08
  2.594944E+00 4.375E-06
  2.597631E+00 1.798E-05
  2.600291E+00 4.551E-05
  2.602927E+00 9.428E-05
  2.605537E+00 1.762E-04
  2.608122E+00 3.115E-04
  2.610683E+00 5.359E-04
  2.613219E+00 9.171E-04
  2.615732E+00 1.593E-03
  2.618221E+00 2.877E-03
  2.620686E+00 5.588E-03
  2.623129E+00 1.237E-02
  2.625549E+00 3.518E-02
  2.627946E+00 1.606E-01
  2.630321E+00 2.328E-01
  2.632674E+00 6.221E-02
  2.635006E+00 2.692E-02
  2.637316E+00 1.550E-02
  2.639605E+00 1.041E-02
  2.641873E+00 7.674E-03
  2.644120E+00 6.014E-03
  2.646348E+00 4.921E-03
  2.648555E+00 4.157E-03
  2.650742E+00 3.598E-03
  2.652909E+00 3.173E-03
  2.655057E+00 2.841E-03
  2.659296E+00 2.358E-03
  2.663460E+00 2.025E-03
  2.669569E+00 1.686E-03
  2.675519E+00 1.456E-03
  2.685098E+00 1.203E-03
  2.696064E+00 1.011E-03
  2.709848E+00 8.446E-04
  2.728896E+00 6.860E-04
  2.754267E+00 5.360E-04
  2.780910E+00 4.180E-04
  2.795775E+00 3.750E-04
  2.802677E+00 3.745E-04
  2.806474E+00 3.917E-04
  2.809255E+00 4.252E-04
  2.811078E+00 4.693E-04
  2.811980E+00 5.040E-04
  2.812876E+00 5.532E-04
  2.813766E+00 6.266E-04
