  4.002274E-02 5.315E+01
  9.130746E-02 5.664E+00
  1.412882E-01 1.494E+00
  1.900089E-01 5.695E-01
  2.375116E-01 2.655E-01
  2.838364E-01 1.404E-01
  3.290221E-01 8.108E-02
  3.731056E-01 5.027E-02
  4.161225E-01 3.308E-02
  4.581070E-01 2.290E-02
  4.990918E-01 1.650E-02
  5.391084E-01 1.226E-02
  5.781871E-01 9.294E-03
  6.163570E-01 7.150E-03
  6.536459E-01 5.561E-03
  6.900809E-01 4.368E-03
  7.256878E-01 3.467E-03
  7.604915E-01 2.787E-03
  7.945159E-01 2.273E-03
  8.277842E-01 1.885E-03
  8.603187E-01 1.590E-03
  8.921407E-01 1.362E-03
  9.232708E-01 1.185E-03
  9.537291E-01 1.043E-03
  1.012706E+00 8.262E-04
  1.096591E+00 5.911E-04
  1.175374E+00 4.138E-04
  1.225265E+00 3.217E-04
  1.273180E+00 2.494E-04
  1.319222E+00 1.949E-04
  1.363487E+00 1.554E-04
  1.406067E+00 1.276E-04
  1.447044E+00 1.085E-04
  1.486499E+00 9.558E-05
  1.542989E+00 8.361E-05
  1.710592E+00 6.128E-05
  1.784030E+00 4.754E-05
  1.889476E+00 2.520E-05
  1.925619E+00 1.853E-05
  1.960084E+00 1.319E-05
  1.982180E+00 1.035E-05
  2.003605E+00 8.024E-06
  2.024386E+00 6.167E-06
  2.044548E+00 4.711E-06
  2.064115E+00 3.594E-06
  2.083111E+00 2.759E-06
  2.101558E+00 2.153E-06
  2.110582E+00 1.923E-06
  2.119477E+00 1.735E-06
  2.128244E+00 1.585E-06
  2.136887E+00 1.469E-06
  2.153808E+00 1.329E-06
  2.170257E+00 1.295E-06
  2.186253E+00 1.349E-06
  2.201812E+00 1.482E-06
  2.216949E+00 1.686E-06
  2.238898E+00 2.111E-06
  2.259980E+00 2.668E-06
  2.280240E+00 3.348E-06
  2.306049E+00 4.432E-06
  2.336502E+00 6.057E-06
  2.365099E+00 7.975E-06
  2.397171E+00 1.070E-05
  2.427010E+00 1.401E-05
  2.450317E+00 1.741E-05
  2.472320E+00 2.167E-05
  2.493113E+00 2.723E-05
  2.508937E+00 3.306E-05
  2.524083E+00 4.070E-05
  2.538591E+00 5.099E-05
  2.549074E+00 6.124E-05
  2.559231E+00 7.459E-05
  2.569077E+00 9.236E-05
  2.578623E+00 1.166E-04
  2.584827E+00 1.381E-04
  2.590907E+00 1.654E-04
  2.596865E+00 2.009E-04
  2.602706E+00 2.481E-04
  2.608432E+00 3.125E-04
  2.611253E+00 3.538E-04
  2.614046E+00 4.032E-04
  2.616812E+00 4.629E-04
  2.619551E+00 5.359E-04
  2.622264E+00 6.265E-04
  2.624951E+00 7.405E-04
  2.627612E+00 8.865E-04
  2.630247E+00 1.077E-03
  2.632857E+00 1.333E-03
  2.635442E+00 1.686E-03
  2.638003E+00 2.191E-03
  2.640539E+00 2.947E-03
  2.643052E+00 4.150E-03
  2.645541E+00 6.224E-03
  2.648006E+00 1.024E-02
  2.650449E+00 1.951E-02
  2.652869E+00 4.845E-02
  2.655266E+00 1.954E-01
  2.657641E+00 2.529E-01
  2.659994E+00 6.088E-02
  2.662326E+00 2.391E-02
  2.664636E+00 1.259E-02
  2.666925E+00 7.781E-03
  2.669193E+00 5.307E-03
  2.671441E+00 3.869E-03
  2.673668E+00 2.959E-03
  2.675875E+00 2.346E-03
  2.678062E+00 1.913E-03
  2.680229E+00 1.596E-03
  2.682377E+00 1.356E-03
  2.684506E+00 1.170E-03
  2.686616E+00 1.023E-03
  2.688707E+00 9.051E-04
  2.692835E+00 7.282E-04
  2.696889E+00 6.042E-04
  2.700874E+00 5.137E-04
  2.706721E+00 4.178E-04
  2.712418E+00 3.519E-04
  2.719791E+00 2.919E-04
  2.728661E+00 2.435E-04
  2.738828E+00 2.074E-04
  2.750071E+00 1.823E-04
  2.763626E+00 1.651E-04
  2.780269E+00 1.567E-04
  2.799040E+00 1.599E-04
  2.814783E+00 1.736E-04
  2.825102E+00 1.924E-04
  2.830957E+00 2.123E-04
  2.834728E+00 2.348E-04
  2.837490E+00 2.641E-04
