  1.012440E-01 2.549E+01
  1.112440E-01 1.849E+01
  1.625287E-01 4.861E+00
  2.125095E-01 1.832E+00
  2.612302E-01 8.534E-01
  3.087329E-01 4.518E-01
  3.550577E-01 2.598E-01
  4.002433E-01 1.590E-01
  4.443269E-01 1.031E-01
  4.873438E-01 7.053E-02
  5.293283E-01 5.069E-02
  5.703131E-01 3.787E-02
  6.103297E-01 2.906E-02
  6.494084E-01 2.264E-02
  6.875782E-01 1.778E-02
  7.248672E-01 1.402E-02
  7.613022E-01 1.110E-02
  7.969090E-01 8.856E-03
  8.317127E-01 7.143E-03
  8.657372E-01 5.850E-03
  8.990055E-01 4.880E-03
  9.315399E-01 4.152E-03
  9.633619E-01 3.603E-03
  9.944921E-01 3.180E-03
  1.054756E+00 2.568E-03
  1.140438E+00 1.922E-03
  1.246596E+00 1.244E-03
  1.296486E+00 9.738E-04
  1.344401E+00 7.577E-04
  1.390443E+00 5.941E-04
  1.434709E+00 4.758E-04
  1.477288E+00 3.930E-04
  1.518265E+00 3.365E-04
  1.557720E+00 2.986E-04
  1.614210E+00 2.637E-04
  1.781813E+00 2.018E-04
  1.869208E+00 1.555E-04
  1.972938E+00 9.378E-05
  2.019997E+00 7.068E-05
  2.064196E+00 5.387E-05
  2.095607E+00 4.484E-05
  2.135336E+00 3.640E-05
  2.172779E+00 3.080E-05
  2.225029E+00 2.538E-05
  2.324267E+00 1.809E-05
  2.419376E+00 1.134E-05
  2.457960E+00 7.978E-06
  2.483577E+00 5.264E-06
  2.512377E+00 1.785E-06
  2.516984E+00 1.261E-06
  2.521538E+00 7.965E-07
  2.526040E+00 4.284E-07
  2.530490E+00 2.083E-07
  2.534890E+00 2.141E-07
  2.539240E+00 5.634E-07
  2.543541E+00 1.438E-06
  2.547793E+00 3.123E-06
  2.551998E+00 6.084E-06
  2.556156E+00 1.110E-05
  2.560268E+00 1.955E-05
  2.564335E+00 3.399E-05
  2.568356E+00 5.951E-05
  2.572333E+00 1.073E-04
  2.576267E+00 2.054E-04
  2.580158E+00 4.388E-04
  2.584007E+00 1.165E-03
  2.587813E+00 5.326E-03
  2.591579E+00 6.427E-01
  2.595305E+00 7.729E-03
  2.598990E+00 2.180E-03
  2.602636E+00 1.094E-03
  2.606243E+00 6.925E-04
  2.609812E+00 4.965E-04
  2.613344E+00 3.848E-04
  2.616838E+00 3.142E-04
  2.620295E+00 2.664E-04
  2.623716E+00 2.323E-04
  2.627102E+00 2.071E-04
  2.630453E+00 1.879E-04
  2.637050E+00 1.608E-04
  2.646695E+00 1.367E-04
  2.656048E+00 1.230E-04
  2.668086E+00 1.132E-04
  2.685267E+00 1.084E-04
  2.704078E+00 1.111E-04
  2.724090E+00 1.214E-04
  2.744889E+00 1.404E-04
  2.766092E+00 1.706E-04
  2.783640E+00 2.068E-04
  2.799882E+00 2.531E-04
  2.814946E+00 3.119E-04
  2.828943E+00 3.865E-04
  2.841971E+00 4.817E-04
  2.854117E+00 6.042E-04
  2.864237E+00 7.441E-04
  2.873771E+00 9.239E-04
  2.882763E+00 1.159E-03
  2.890219E+00 1.430E-03
  2.897316E+00 1.788E-03
  2.903130E+00 2.197E-03
  2.908711E+00 2.748E-03
  2.913192E+00 3.373E-03
  2.916670E+00 4.039E-03
