1 7.0399522e-17 1.4010272e-16
1.0001842 7.0373841e-17 1.4004782e-16
1.0003685 7.0348169e-17 1.3999294e-16
1.0005528 7.0322506e-17 1.3993808e-16
1.0007371 7.0296852e-17 1.3988324e-16
1.0009215 7.0271208e-17 1.3982843e-16
1.0011059 7.0245574e-17 1.3977363e-16
1.0012903 7.0219948e-17 1.3971886e-16
1.0014748 7.0194332e-17 1.3966411e-16
1.0016593 7.0168725e-17 1.3960938e-16
1.0018438 7.0143128e-17 1.3955466e-16
1.0020284 7.011754e-17 1.3949998e-16
1.002213 7.0091961e-17 1.3944531e-16
1.0023976 7.0066392e-17 1.3939066e-16
1.0025823 7.0040832e-17 1.3933604e-16
1.002767 7.0015281e-17 1.3928143e-16
1.0029517 6.998974e-17 1.3922685e-16
1.0031365 6.9964208e-17 1.3917229e-16
1.0033213 6.9938685e-17 1.3911775e-16
1.0035061 6.9913172e-17 1.3906323e-16
1.003691 6.9887668e-17 1.3900873e-16
1.0038759 6.9862173e-17 1.3895425e-16
1.0040609 6.9836687e-17 1.388998e-16
1.0042458 6.9811211e-17 1.3884536e-16
1.0044308 6.9785744e-17 1.3879095e-16
1.0046159 6.9760286e-17 1.3873655e-16
1.004801 6.9734838e-17 1.3868218e-16
1.0049861 6.9709399e-17 1.3862783e-16
1.0051712 6.9683969e-17 1.385735e-16
1.0053564 6.9658549e-17 1.3851919e-16
1.0055416 6.9633137e-17 1.3846491e-16
1.0057269 6.9607735e-17 1.3841064e-16
1.0059121 6.9582343e-17 1.3835639e-16
1.0060975 6.9556959e-17 1.3830217e-16
1.0062828 6.9531585e-17 1.3824797e-16
1.0064682 6.950622e-17 1.3819378e-16
1.0066536 6.9480864e-17 1.3813962e-16
1.0068391 6.9455518e-17 1.3808548e-16
1.0070246 6.9430181e-17 1.3803136e-16
1.0072101 6.9404853e-17 1.3797727e-16
1.0073956 6.9379534e-17 1.3792319e-16
1.0075812 6.9354225e-17 1.3786913e-16
1.0077668 6.9328924e-17 1.378151e-16
1.0079525 6.9303633e-17 1.3776108e-16
1.0081382 6.9278352e-17 1.3770709e-16
1.0083239 6.9253079e-17 1.3765312e-16
1.0085097 6.9227816e-17 1.3759917e-16
1.0086955 6.9202562e-17 1.3754524e-16
1.0088813 6.9177317e-17 1.3749133e-16
1.0090672 6.9152081e-17 1.3743744e-16
1.0092531 6.9126855e-17 1.3738357e-16
1.009439 6.9101637e-17 1.3732972e-16
1.009625 6.9076429e-17 1.372759e-16
1.009811 6.905123e-17 1.3722209e-16
1.009997 6.9026041e-17 1.3716831e-16
1.0101831 6.900086e-17 1.3711454e-16
1.0103692 6.8975689e-17 1.370608e-16
1.0105553 6.8950527e-17 1.3700708e-16
1.0107415 6.8925374e-17 1.3695338e-16
1.0109277 6.890023e-17 1.368997e-16
1.0111139 6.8875095e-17 1.3684604e-16
1.0113002 6.884997e-17 1.367924e-16
1.0114865 6.8824854e-17 1.3673878e-16
1.0116729 6.8799746e-17 1.3668519e-16
1.0118592 6.8774649e-17 1.3663161e-16
1.0120457 6.874956e-17 1.3657805e-16
1.0122321 6.872448e-17 1.3652452e-16
1.0124186 6.869941e-17 1.3647101e-16
1.0126051 6.8674348e-17 1.3641751e-16
1.0127916 6.8649296e-17 1.3636404e-16
1.0129782 6.8624253e-17 1.3631059e-16
1.0131648 6.8599219e-17 1.3625716e-16
1.0133515 6.8574194e-17 1.3620375e-16
1.0135382 6.8549179e-17 1.3615036e-16
1.0137249 6.8524172e-17 1.3609699e-16
1.0139117 6.8499175e-17 1.3604364e-16
