1 6.0843607e-17 1.1974897e-16
1.0001842 6.082162e-17 1.1970229e-16
1.0003685 6.079964e-17 1.1965563e-16
1.0005528 6.0777669e-17 1.1960898e-16
1.0007371 6.0755705e-17 1.1956236e-16
1.0009215 6.073375e-17 1.1951575e-16
1.0011059 6.0711802e-17 1.1946916e-16
1.0012903 6.0689863e-17 1.1942258e-16
1.0014748 6.0667931e-17 1.1937603e-16
1.0016593 6.0646007e-17 1.1932949e-16
1.0018438 6.0624091e-17 1.1928297e-16
1.0020284 6.0602183e-17 1.1923647e-16
1.002213 6.0580283e-17 1.1918999e-16
1.0023976 6.0558391e-17 1.1914353e-16
1.0025823 6.0536507e-17 1.1909708e-16
1.002767 6.051463e-17 1.1905065e-16
1.0029517 6.0492762e-17 1.1900424e-16
1.0031365 6.0470901e-17 1.1895785e-16
1.0033213 6.0449049e-17 1.1891147e-16
1.0035061 6.0427204e-17 1.1886511e-16
1.003691 6.0405367e-17 1.1881877e-16
1.0038759 6.0383538e-17 1.1877245e-16
1.0040609 6.0361717e-17 1.1872615e-16
1.0042458 6.0339904e-17 1.1867986e-16
1.0044308 6.0318099e-17 1.1863359e-16
1.0046159 6.0296301e-17 1.1858734e-16
1.004801 6.0274512e-17 1.1854111e-16
1.0049861 6.025273e-17 1.1849489e-16
1.0051712 6.0230956e-17 1.184487e-16
1.0053564 6.0209191e-17 1.1840252e-16
1.0055416 6.0187432e-17 1.1835636e-16
1.0057269 6.0165682e-17 1.1831021e-16
1.0059121 6.014394e-17 1.1826409e-16
1.0060975 6.0122206e-17 1.1821798e-16
1.0062828 6.0100479e-17 1.1817189e-16
1.0064682 6.007876e-17 1.1812582e-16
1.0066536 6.0057049e-17 1.1807976e-16
1.0068391 6.0035346e-17 1.1803372e-16
1.0070246 6.0013651e-17 1.179877e-16
1.0072101 5.9991964e-17 1.179417e-16
1.0073956 5.9970284e-17 1.1789572e-16
1.0075812 5.9948612e-17 1.1784975e-16
1.0077668 5.9926948e-17 1.178038e-16
1.0079525 5.9905292e-17 1.1775787e-16
1.0081382 5.9883644e-17 1.1771196e-16
1.0083239 5.9862004e-17 1.1766606e-16
1.0085097 5.9840371e-17 1.1762019e-16
1.0086955 5.9818746e-17 1.1757433e-16
1.0088813 5.9797129e-17 1.1752848e-16
1.0090672 5.977552e-17 1.1748266e-16
1.0092531 5.9753919e-17 1.1743685e-16
1.009439 5.9732325e-17 1.1739106e-16
1.009625 5.971074e-17 1.1734529e-16
1.009811 5.9689162e-17 1.1729954e-16
1.009997 5.9667592e-17 1.172538e-16
1.0101831 5.9646029e-17 1.1720808e-16
1.0103692 5.9624475e-17 1.1716238e-16
1.0105553 5.9602928e-17 1.1711669e-16
1.0107415 5.9581389e-17 1.1707103e-16
1.0109277 5.9559858e-17 1.1702538e-16
1.0111139 5.9538335e-17 1.1697975e-16
1.0113002 5.9516819e-17 1.1693414e-16
1.0114865 5.9495311e-17 1.1688854e-16
1.0116729 5.9473811e-17 1.1684296e-16
1.0118592 5.9452319e-17 1.167974e-16
1.0120457 5.9430834e-17 1.1675186e-16
1.0122321 5.9409357e-17 1.1670633e-16
1.0124186 5.9387888e-17 1.1666082e-16
1.0126051 5.9366427e-17 1.1661533e-16
1.0127916 5.9344974e-17 1.1656986e-16
1.0129782 5.9323528e-17 1.165244e-16
1.0131648 5.930209e-17 1.1647897e-16
1.0133515 5.928066e-17 1.1643355e-16
1.0135382 5.9259237e-17 1.1638814e-16
1.0137249 5.9237823e-17 1.1634276e-16
1.0139117 5.9216416e-17 1.1629739e-16
1.0140985 5.9195016e-17 1.1625204e-16
1.0142853 5.9173625e-17 1.1620671e-16
1.0144721 5.9152241e-17 1.1616139e-16
1.014659 5.9130865e-17 1.1611609e-16
1.014846 5.9109496e-17 1.1607081e-16
1.0150329 5.9088136e-17 1.1602555e-16
1.0152199 5.9066783e-17 1.159803e-16
1.015407 5.9045438e-17 1.1593507e-16
1.015594 5.90241e-17 1.1588986e-16
1.0157811 5.900277e-17 1.1584467e-16
1.0159683 5.8981448e-17 1.1579949e-16
1.0161554 5.8960134e-17 1.1575434e-16
1.0163426 5.8938827e-17 1.1570919e-16
1.0165299 5.8917528e-17 1.1566407e-16
1.0167171 5.8896237e-17 1.1561896e-16
1.0169044 5.8874953e-17 1.1557388e-16
1.0170918 5.8853678e-17 1.155288e-16
1.0172792 5.8832409e-17 1.1548375e-16
1.0174666 5.8811149e-17 1.1543871e-16
1.017654 5.8789896e-17 1.1539369e-16
1.0178415 5.8768651e-17 1.1534869e-16
1.018029 5.8747413e-17 1.1530371e-16
1.0182166 5.8726184e-17 1.1525874e-16
1.0184041 5.8704961e-17 1.1521379e-16
1.0185918 5.8683747e-17 1.1516886e-16
1.0187794 5.866254e-17 1.1512394e-16
1.0189671 5.8641341e-17 1.1507904e-16
1.0191548 5.862015e-17 1.1503416e-16
1.0193426 5.8598966e-17 1.149893e-16
1.0195304 5.857779e-17 1.1494445e-16
1.0197182 5.8556621e-17 1.1489962e-16
1.0199061 5.853546e-17 1.1485481e-16
1.020094 5.8514307e-17 1.1481001e-16
1.0202819 5.8493162e-17 1.1476524e-16
1.0204698 5.8472024e-17 1.1472048e-16
1.0206578 5.8450893e-17 1.1467573e-16
1.0208459 5.8429771e-17 1.1463101e-16
1.0210339 5.8408656e-17 1.145863e-16
1.021222 5.8387548e-17 1.1454161e-16
1.0214102 5.8366449e-17 1.1449694e-16
1.0215984 5.8345356e-17 1.1445228e-16
1.0217866 5.8324272e-17 1.1440764e-16
1.0219748 5.8303195e-17 1.1436302e-16
