1 0 1.3143382e-16
1.0001842 1.2972713e-16 1.3138021e-16
1.0003685 1.2966942e-16 1.3132662e-16
1.0005528 1.2961172e-16 1.3127305e-16
1.0007371 1.2955405e-16 1.312195e-16
1.0009215 1.2949641e-16 1.3116598e-16
1.0011059 1.294388e-16 1.3111247e-16
1.0012903 1.2938121e-16 1.3105899e-16
1.0014748 1.2932364e-16 1.3100552e-16
1.0016593 1.292661e-16 1.3095208e-16
1.0018438 1.2920859e-16 1.3089866e-16
1.0020284 1.291511e-16 1.3084526e-16
1.002213 1.2909364e-16 1.3079188e-16
1.0023976 1.290362e-16 1.3073852e-16
1.0025823 1.2897879e-16 1.3068518e-16
1.002767 1.289214e-16 1.3063187e-16
1.0029517 1.2886404e-16 1.3057857e-16
1.0031365 1.288067e-16 1.3052529e-16
1.0033213 1.2874939e-16 1.3047204e-16
1.0035061 1.2869211e-16 1.3041881e-16
1.003691 1.2863485e-16 1.303656e-16
1.0038759 1.2857762e-16 1.303124e-16
1.0040609 1.2852041e-16 1.3025923e-16
1.0042458 1.2846323e-16 1.3020608e-16
1.0044308 1.2840607e-16 1.3015296e-16
1.0046159 1.2834894e-16 1.3009985e-16
1.004801 1.2829184e-16 1.3004676e-16
1.0049861 1.2823475e-16 1.299937e-16
1.0051712 1.281777e-16 1.2994065e-16
1.0053564 1.2812067e-16 1.2988763e-16
1.0055416 1.2806367e-16 1.2983462e-16
1.0057269 1.2800669e-16 1.2978164e-16
1.0059121 1.2794973e-16 1.2972868e-16
1.0060975 1.278928e-16 1.2967574e-16
1.0062828 1.278359e-16 1.2962282e-16
1.0064682 1.2777902e-16 1.2956992e-16
1.0066536 1.2772217e-16 1.2951704e-16
1.0068391 1.2766534e-16 1.2946418e-16
1.0070246 1.2760854e-16 1.2941135e-16
1.0072101 1.2755177e-16 1.2935853e-16
1.0073956 1.2749502e-16 1.2930573e-16
1.0075812 1.2743829e-16 1.2925296e-16
1.0077668 1.2738159e-16 1.2920021e-16
1.0079525 1.2732491e-16 1.2914747e-16
1.0081382 1.2726826e-16 1.2909476e-16
1.0083239 1.2721164e-16 1.2904207e-16
1.0085097 1.2715504e-16 1.289894e-16
1.0086955 1.2709846e-16 1.2893675e-16
1.0088813 1.2704191e-16 1.2888412e-16
1.0090672 1.2698539e-16 1.2883151e-16
1.0092531 1.2692889e-16 1.2877892e-16
1.009439 1.2687242e-16 1.2872635e-16
1.009625 1.2681597e-16 1.2867381e-16
1.009811 1.2675954e-16 1.2862128e-16
1.009997 1.2670314e-16 1.2856878e-16
1.0101831 1.2664677e-16 1.2851629e-16
1.0103692 1.2659042e-16 1.2846383e-16
1.0105553 1.265341e-16 1.2841138e-16
1.0107415 1.264778e-16 1.2835896e-16
1.0109277 1.2642153e-16 1.2830656e-16
1.0111139 1.2636528e-16 1.2825418e-16
1.0113002 1.2630906e-16 1.2820182e-16
1.0114865 1.2625286e-16 1.2814948e-16
1.0116729 1.2619668e-16 1.2809716e-16
1.0118592 1.2614054e-16 1.2804486e-16
1.0120457 1.2608441e-16 1.2799258e-16
1.0122321 1.2602831e-16 1.2794032e-16
1.0124186 1.2597224e-16 1.2788808e-16
1.0126051 1.2591619e-16 1.2783586e-16
1.0127916 1.2586017e-16 1.2778367e-16
1.0129782 1.2580417e-16 1.2773149e-16
1.0131648 1.257482e-16 1.2767934e-16
1.0133515 1.2569225e-16 1.276272e-16
1.0135382 1.2563632e-16 1.2757509e-16
1.0137249 1.2558042e-16 1.2752299e-16
1.0139117 1.2552455e-16 1.2747092e-16
1.0140985 1.254687e-16 1.2741887e-16
1.0142853 1.2541288e-16 1.2736683e-16
1.0144721 1.2535708e-16 1.2731482e-16
1.014659 1.253013e-16 1.2726283e-16
1.014846 1.2524555e-16 1.2721086e-16
1.0150329 1.2518983e-16 1.2715891e-16
1.0152199 1.2513413e-16 1.2710698e-16
1.015407 1.2507845e-16 1.2705507e-16
1.015594 1.250228e-16 1.2700318e-16
1.0157811 1.2496717e-16 1.2695131e-16
1.0159683 1.2491157e-16 1.2689946e-16
1.0161554 1.24856e-16 1.2684763e-16
1.0163426 1.2480044e-16 1.2679582e-16
1.0165299 1.2474492e-16 1.2674404e-16
1.0167171 1.2468942e-16 1.2669227e-16
1.0169044 1.2463394e-16 1.2664052e-16
1.0170918 1.2457848e-16 1.265888e-16
1.0172792 1.2452306e-16 1.2653709e-16
1.0174666 1.2446765e-16 1.2648541e-16
1.017654 1.2441227e-16 1.2643374e-16
1.0178415 1.2435692e-16 1.2638209e-16
1.018029 1.2430159e-16 1.2633047e-16
1.0182166 1.2424628e-16 1.2627887e-16
1.0184041 1.24191e-16 1.2622728e-16
1.0185918 1.2413575e-16 1.2617572e-16
1.0187794 1.2408052e-16 1.2612417e-16
1.0189671 1.2402531e-16 1.2607265e-16
1.0191548 1.2397013e-16 1.2602115e-16
1.0193426 1.2391497e-16 1.2596967e-16
1.0195304 1.2385984e-16 1.259182e-16
1.0197182 1.2380473e-16 1.2586676e-16
1.0199061 1.2374964e-16 1.2581534e-16
1.020094 1.2369458e-16 1.2576394e-16
1.0202819 1.2363955e-16 1.2571256e-16
1.0204698 1.2358454e-16 1.2566119e-16
1.0206578 1.2352955e-16 1.2560985e-16
1.0208459 1.2347459e-16 1.2555853e-16
1.0210339 1.2341965e-16 1.2550723e-16
1.021222 1.2336474e-16 1.2545595e-16
